,Model,Historical data,Forecast,Mean Residual,Test MAPE (Biased),Test MAPE (Unbiased),MAPE zero residuals val,ranking
0,Naive,2,5,4.801012625102124,0.019633731005912605,0.01922465842939102,0.01725527225167598,"[Index(['month', '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'middle_band', 'lower_band', 'macd_signal', 'macd_hist'],
      dtype='object')]"
1,Linear regression,2,5,1.211173499910027e-13,0.023459806835540147,0.023459806835540147,0.022966076653219664,"[Index(['month', '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'middle_band', 'lower_band', 'macd_signal', 'macd_hist'],
      dtype='object')]"
2,Lasso REgularization,2,5,3.901018941428001e-15,0.019415440650692922,0.019415440650692922,0.017738400892513644,"[Index(['month', '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'middle_band', 'lower_band', 'macd_signal', 'macd_hist'],
      dtype='object')]"
3,Ridge Regularization,2,5,-1.133153121081467e-14,0.022731881780561923,0.022731881780561923,0.021970261168361756,"[Index(['month', '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'middle_band', 'lower_band', 'macd_signal', 'macd_hist'],
      dtype='object')]"
4,Random Forest Regresssor,2,5,0.09408746044607856,0.021448670731733243,0.02146053981824344,0.021665605119144435,"[Index(['month', '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'middle_band', 'lower_band', 'macd_signal', 'macd_hist'],
      dtype='object')]"
5,"SVR, kernel = rbf",2,5,6.675751515866331,0.019118906607945747,0.019604564394777257,0.017857506514136225,"[Index(['month', '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'middle_band', 'lower_band', 'macd_signal', 'macd_hist'],
      dtype='object')]"
6,"SVR, kernel = linear",2,5,5.255656007119052,0.019260057754775545,0.019678188657251856,0.017988932833587813,"[Index(['month', '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'middle_band', 'lower_band', 'macd_signal', 'macd_hist'],
      dtype='object')]"
0,Naive,2,15,18.268327693875417,0.034819604118023005,0.03347378398350261,0.033381536073941925,"[Index(['Low', 'month', '60_rolling_mean', 'timedelta', 'upper_band',
       'lower_band', 'macd'],
      dtype='object')]"
1,Linear regression,2,15,8.022716641893305e-14,0.05386061117242658,0.05386061117242658,0.05328317507301348,"[Index(['Low', 'month', '60_rolling_mean', 'timedelta', 'upper_band',
       'lower_band', 'macd'],
      dtype='object')]"
2,Lasso REgularization,2,15,-1.9581512182820152e-14,0.04551777939377343,0.04551777939377343,0.045283262590431694,"[Index(['Low', 'month', '60_rolling_mean', 'timedelta', 'upper_band',
       'lower_band', 'macd'],
      dtype='object')]"
